MAC,Vendor,Country
00-E0-B2,TELMAX COMMUNICATIONS CORP.,US
00-E0-EC,CELESTICA INC.,CA
00-E0-6C,Ultra Electronics Command & Control Systems,GB
00-60-1D,LUCENT TECHNOLOGIES,US
00-60-7B,FORE SYSTEMS_ INC.,US
00-E0-87,LeCroy - Networking Productions Division,US
00-E0-41,CSPI,US
00-E0-E2,INNOVA CORP.,US
00-E0-82,ANERMA,BE
00-60-C9,ControlNet_ Inc.,US
00-60-5F,NIPPON UNISOFT CORPORATION,JP
00-60-91,FIRST PACIFIC NETWORKS_ INC.,US
00-E0-77,WEBGEAR_ INC.,US
00-E0-56,HOLONTECH CORPORATION,US
00-E0-2F,MCNS HOLDINGS_ L.P.,US
00-E0-31,HAGIWARA ELECTRIC CO._ LTD.,JP
00-E0-0B,ROOFTOP COMMUNICATIONS CORP.,US
00-E0-99,SAMSON AG,DE
00-E0-78,BERKELEY NETWORKS,US
00-E0-4A,ZX Technologies_ Inc,US
00-E0-7A,MIKRODIDAKT AB,SE
00-60-D8,ELMIC SYSTEMS_ INC.,JP
00-60-EF,FLYTECH TECHNOLOGY CO._ LTD.,TW
00-60-85,Storage Concepts,US
00-60-11,CRYSTAL SEMICONDUCTOR CORP.,US
00-60-FA,EDUCATIONAL TECHNOLOGY RESOURCES_ INC.,US
00-60-DA,Red Lion Controls_ LP,US
00-60-56,NETWORK TOOLS_ INC.,US
00-60-0C,Eurotech Inc.,US
00-60-32,I-CUBE_ INC.,US
00-60-33,ACUITY IMAGING_ INC.,US
00-60-13,NETSTAL MASCHINEN AG,CH
00-60-22,VICOM SYSTEMS_ INC.,US
00-60-EE,APOLLO,US
00-02-88,GLOBAL VILLAGE COMMUNICATION,US
00-60-34,ROBERT BOSCH GmbH,DE
00-60-50,INTERNIX INC.,JP
00-60-E0,AXIOM TECHNOLOGY CO._ LTD.,TW
00-60-96,T.S. MICROTECH INC.,US
00-60-43,iDirect_ INC.,US
00-60-3A,QUICK CONTROLS LTD.,GB
00-60-28,MACROVISION CORPORATION,US
00-60-F0,JOHNSON & JOHNSON MEDICAL_ INC,US
00-60-F5,ICON WEST_ INC.,US
00-60-62,TELESYNC_ INC.,US
00-60-1C,TELXON CORPORATION,US
00-60-AE,TRIO INFORMATION SYSTEMS AB,SE
00-60-53,TOYODA MACHINE WORKS_ LTD.,JO
00-60-E4,COMPUSERVE_ INC.,US
00-60-8F,TEKRAM TECHNOLOGY CO._ LTD.,TW
00-60-C4,SOLITON SYSTEMS K.K.,JP
00-60-A6,PARTICLE MEASURING SYSTEMS,US
00-60-2A,SYMICRON COMPUTER COMMUNICATIONS_ LTD.,US
00-A0-37,Mindray DS USA_ Inc.,US
00-A0-4C,INNOVATIVE SYSTEMS & TECHNOLOGIES_ INC.,US
00-A0-31,HAZELTINE CORPORATION_ MS 1-17,US
00-A0-41,INFICON,US
00-A0-3C,EG&G NUCLEAR INSTRUMENTS,US
00-A0-C4,CRISTIE ELECTRONICS LTD.,GB
00-A0-63,JRL SYSTEMS_ INC.,US
00-A0-2C,interWAVE Communications,US
00-A0-F7,V.I COMPUTER CORP.,US
00-A0-90,TimeStep Corporation,CA
00-A0-33,imc MeBsysteme GmbH,DE
00-A0-A9,NAVTEL COMMUNICATIONS INC.,CA
00-A0-71,VIDEO LOTTERY TECHNOLOGIES_INC,US
00-A0-6D,MANNESMANN TALLY CORPORATION,US
00-A0-F6,AutoGas Systems Inc.,US
00-A0-A7,VORAX CORPORATION,US
00-A0-E2,Keisokugiken Corporation,JP
00-A0-61,PURITAN BENNETT,US
00-60-80,MICROTRONIX DATACOM LTD.,CA
00-60-BE,WEBTRONICS,JP
00-60-BF,MACRAIGOR SYSTEMS_ INC.,US
00-A0-EA,ETHERCOM CORP.,US
00-A0-DC,O.N. ELECTRONIC CO._ LTD.,JP
00-A0-0B,COMPUTEX CO._ LTD.,JP
00-60-00,XYCOM INC.,US
00-60-45,PATHLIGHT TECHNOLOGIES,US
00-A0-5D,CS COMPUTER SYSTEME GmbH,DE
00-A0-1A,BINAR ELEKTRONIK AB,SE
00-A0-88,ESSENTIAL COMMUNICATIONS,US
00-A0-C2,R.A. SYSTEMS CO._ LTD.,JP
00-A0-81,ALCATEL DATA NETWORKS,US
00-A0-6C,SHINDENGEN ELECTRIC MFG. CO._ LTD.,JO
00-A0-1F,TRICORD SYSTEMS_ INC.,US
00-A0-FB,Toray Engineering D Solutions Co._ Ltd.,JP
00-A0-97,JC INFORMATION SYSTEMS,US
00-A0-73,COM21_ INC.,US
00-A0-3A,KUBOTEK CORPORATION,JP
00-A0-B2,SHIMA SEIKI,JP
00-A0-4B,TFL LAN INC.,TW
00-A0-64,KVB/ANALECT,US
00-A0-3E,ATM FORUM,US
00-A0-98,NetApp,US
00-A0-DB,FISHER & PAYKEL PRODUCTION,NZ
00-A0-7E,AVID TECHNOLOGY_ INC.,US
00-A0-6F,Color Sentinel Systems_ LLC,US
00-A0-C7,TADIRAN TELECOMMUNICATIONS,IL
00-A0-27,FIREPOWER SYSTEMS_ INC.,US
00-A0-46,SCITEX CORP. LTD.,IL
00-A0-92,H. BOLLMANN MANUFACTURERS_ LTD,GB
00-A0-8B,ASTON ELECTRONIC DESIGNS LTD.,GB
00-20-0D,CARL ZEISS,DE
00-20-2D,TAIYO CORPORATION,JP
00-20-91,J125_ NATIONAL SECURITY AGENCY,US
00-20-BD,NIOBRARA R & D CORPORATION,US
00-20-54,Sycamore Networks,US
00-20-A7,PAIRGAIN TECHNOLOGIES_ INC.,US
00-20-72,WORKLINK INNOVATIONS,US
00-20-10,JEOL SYSTEM TECHNOLOGY CO. LTD,JP
00-20-9F,MERCURY COMPUTER SYSTEMS_ INC.,US
00-20-CB,PRETEC ELECTRONICS CORP.,US
00-20-EB,CINCINNATI MICROWAVE_ INC.,US
00-20-A0,OA LABORATORY CO._ LTD.,JP
00-20-75,MOTOROLA COMMUNICATION ISRAEL,IL
00-20-A5,API ENGINEERING,US
00-20-64,PROTEC MICROSYSTEMS_ INC.,CA
00-20-33,SYNAPSE TECHNOLOGIES_ INC.,US
00-20-EA,EFFICIENT NETWORKS_ INC.,US
00-20-CF,TEST & MEASUREMENT SYSTEMS INC,US
00-20-B4,TERMA ELEKTRONIK AS,DK
00-20-E4,HSING TECH ENTERPRISE CO._ LTD,TW
00-20-A2,GALCOM NETWORKING LTD.,IL
00-20-31,Tattile SRL ,DE
00-20-E2,INFORMATION RESOURCE ENGINEERING,US
00-20-07,SFA_ INC.,US
00-20-5C,InterNet Systems of Florida_ Inc.,US
00-20-55,ALTECH CO._ LTD.,JP
00-20-0A,SOURCE-COMM CORP.,US
00-20-D0,VERSALYNX CORPORATION,US
00-20-6C,EVERGREEN TECHNOLOGY CORP.,US
00-20-5E,CASTLE ROCK_ INC.,US
00-20-12,CAMTRONICS MEDICAL SYSTEMS,US
00-A0-B1,FIRST VIRTUAL CORPORATION,US
00-A0-D4,RADIOLAN_  INC.,US
00-20-B9,METRICOM_ INC.,US
00-20-39,SCINETS,US
00-20-E8,DATATREK CORPORATION,US
00-20-C5,EAGLE TECHNOLOGY,US
00-20-09,PACKARD BELL ELEC._ INC.,US
00-20-27,MING FORTUNE INDUSTRY CO._ LTD,TW
00-20-2C,WELLTRONIX CO._ LTD.,TW
00-20-84,OCE PRINTING SYSTEMS_ GMBH,DE
00-20-EC,TECHWARE SYSTEMS CORP.,CA
00-20-6E,XACT_ INC.,US
00-20-F1,ALTOS INDIA LIMITED,IN
00-20-41,DATA NET,KR
00-20-76,REUDO CORPORATION,JP
00-C0-43,STRATACOM,US
00-C0-B5,CORPORATE NETWORK SYSTEMS_INC.,US
00-C0-4B,CREATIVE MICROSYSTEMS,FR
00-20-8A,SONIX COMMUNICATIONS_ LTD.,GB
00-20-D2,RAD DATA COMMUNICATIONS_ LTD.,KZ
00-20-02,SERITECH ENTERPRISE CO._ LTD.,TW
00-20-4B,AUTOCOMPUTER CO._ LTD.,TW
00-20-8C,GALAXY NETWORKS_ INC.,US
00-C0-B9,FUNK SOFTWARE_ INC.,US
00-20-BB,ZAX CORPORATION,JP
00-20-A8,SAST TECHNOLOGY CORP.,US
00-20-45,ION Networks_ Inc.,US
00-20-21,ALGORITHMS SOFTWARE PVT. LTD.,IN
00-20-49,COMTRON_ INC.,JP
00-20-50,KOREA COMPUTER INC.,KR
00-20-A6,Proxim Wireless,US
00-20-6A,OSAKA COMPUTER CORP.,JP
00-20-DB,XNET TECHNOLOGY_ INC.,US
00-C0-7F,NUPON COMPUTING CORP.,US
00-C0-57,MYCO ELECTRONICS,SE
00-C0-56,SOMELEC,FR
00-C0-27,CIPHER SYSTEMS_ INC.,US
00-C0-5C,ELONEX PLC,GB
00-C0-ED,US ARMY ELECTRONIC,US
00-C0-28,JASCO CORPORATION,JP
00-C0-8D,TRONIX PRODUCT DEVELOPMENT,US
00-C0-2A,OHKURA ELECTRIC CO._ LTD.,JP
00-C0-EF,ABIT CORPORATION,JP
00-C0-61,SOLECTEK CORPORATION,US
00-C0-AD,MARBEN COMMUNICATION SYSTEMS,FR
00-C0-75,XANTE CORPORATION,US
00-1C-7C,PERQ SYSTEMS CORPORATION,US
00-C0-39,Teridian Semiconductor Corporation,US
00-C0-A9,BARRON MCCANN LTD.,GB
00-C0-19,LEAP TECHNOLOGY_ INC.,US
00-C0-CF,IMATRAN VOIMA OY,FI
00-C0-5B,NETWORKS NORTHWEST_ INC.,US
00-C0-08,SECO SRL,IT
00-C0-B7,AMERICAN POWER CONVERSION CORP,US
00-C0-FC,ELASTIC REALITY_ INC.,US
00-C0-BB,FORVAL CREATIVE_ INC.,JP
00-C0-15,NEW MEDIA CORPORATION,US
00-C0-83,TRACE MOUNTAIN PRODUCTS_ INC.,US
00-C0-94,VMX INC.,US
00-C0-F9,Artesyn Embedded Technologies,US
00-C0-32,I-CUBED LIMITED,GB
00-C0-A5,DICKENS DATA SYSTEMS,US
00-C0-D3,OLYMPUS IMAGE SYSTEMS_ INC.,US
00-C0-7D,RISC DEVELOPMENTS LTD.,GB
00-C0-E0,DSC COMMUNICATION CORP.,US
00-C0-DA,NICE SYSTEMS LTD.,IL
00-40-D9,AMERICAN MEGATRENDS INC.,US
00-40-21,RASTER GRAPHICS,US
00-40-C1,BIZERBA-WERKE WILHEIM KRAUT,DE
00-40-E1,MARNER INTERNATIONAL_ INC.,US
00-40-FE,SYMPLEX COMMUNICATIONS,US
00-C0-E8,PLEXCOM_ INC.,US
00-C0-D1,COMTREE TECHNOLOGY CORPORATION,CN
00-C0-38,RASTER IMAGE PROCESSING SYSTEM,US
00-C0-92,MENNEN MEDICAL INC.,US
00-C0-52,BURR-BROWN,US
00-40-BD,STARLIGHT NETWORKS_ INC.,US
00-40-ED,NETWORK CONTROLS INT'NATL INC.,US
00-40-E5,SYBUS CORPORATION,US
00-40-A5,CLINICOMP INTL.,US
00-40-05,ANI COMMUNICATIONS INC.,US
00-C0-30,INTEGRATED ENGINEERING B. V.,NL
00-C0-A6,EXICOM AUSTRALIA PTY. LTD,AU
00-C0-CB,CONTROL TECHNOLOGY CORPORATION,US
00-C0-EB,SEH COMPUTERTECHNIK GMBH,DE
00-40-DB,ADVANCED TECHNICAL SOLUTIONS,US
00-40-9B,HAL COMPUTER SYSTEMS INC.,US
00-40-EB,MARTIN MARIETTA CORPORATION,US
00-40-D4,GAGE TALKER CORP.,US
00-40-38,TALENT ELECTRIC INCORPORATED,TW
00-40-D8,OCEAN OFFICE AUTOMATION LTD.,HK
00-40-C6,FIBERNET RESEARCH_ INC.,US
00-40-32,DIGITAL COMMUNICATIONS,US
00-40-C2,APPLIED COMPUTING DEVICES,US
00-40-88,MOBIUS TECHNOLOGIES_ INC.,US
00-80-AA,MAXPEED,US
00-C0-50,TOYO DENKI SEIZO K.K.,JP
00-40-0E,MEMOTEC_ INC.,CA
00-C0-3D,WIESEMANN & THEIS GMBH,DE
00-40-4C,HYPERTEC PTY LTD.,AU
00-40-C8,MILAN TECHNOLOGY CORPORATION,US
00-40-BA,ALLIANT COMPUTER SYSTEMS CORP.,US
00-40-CE,NET-SOURCE_ INC.,US
00-40-50,IRONICS_ INCORPORATED,US
00-40-47,WIND RIVER SYSTEMS,US
00-40-1C,AST RESEARCH_ INC.,US
00-40-0F,DATACOM TECHNOLOGIES,US
00-40-06,SAMPO TECHNOLOGY CORPORATION,TW
00-40-62,E-SYSTEMS_ INC./GARLAND DIV.,US
00-40-34,BUSTEK CORPORATION,US
00-80-4E,APEX COMPUTER COMPANY,US
00-80-55,FERMILAB,US
00-80-2A,TEST SYSTEMS & SIMULATIONS INC,US
00-80-C0,PENRIL DATACOMM,US
00-80-35,TECHNOLOGY WORKS_ INC.,US
00-80-7E,SOUTHERN PACIFIC LTD.,JP
00-80-EF,RATIONAL,US
00-80-F0,Panasonic Communications Co._ Ltd.,JP
00-80-51,FIBERMUX,US
00-80-93,XYRON CORPORATION,US
00-80-92,Silex Technology_ Inc.,JP
00-80-5A,TULIP COMPUTERS INTERNAT'L B.V,NL
00-80-C6,NATIONAL DATACOMM CORPORATION,TW
00-40-41,FUJIKURA LTD.,JP
00-00-50,RADISYS CORPORATION,US
00-80-2E,CASTLE ROCK COMPUTING,US
00-80-F2,RAYCOM SYSTEMS INC,US
00-80-BD,THE FURUKAWA ELECTRIC CO._ LTD,JP
00-80-25,Telit Wireless Solutions GmbH,DE
00-80-EA,ADVA Optical Networking Ltd.,GB
00-80-0D,VOSSWINKEL F.U.,DE
00-80-D1,KIMTRON CORPORATION,US
00-80-40,JOHN FLUKE MANUFACTURING CO.,US
00-80-21,Alcatel Canada Inc.,CA
00-80-E8,CUMULUS CORPORATIION,US
00-00-1E,TELSIST INDUSTRIA ELECTRONICA,BR
00-80-04,ANTLOW COMMUNICATIONS_ LTD.,GB
00-80-D0,COMPUTER PERIPHERALS_ INC.,US
00-80-24,KALPANA_ INC.,US
00-80-00,MULTITECH SYSTEMS_ INC.,US
00-80-69,COMPUTONE SYSTEMS,US
00-80-75,PARSYTEC GMBH,DE
00-80-1D,INTEGRATED INFERENCE MACHINES,US
00-80-ED,IQ TECHNOLOGIES_ INC.,US
00-80-9A,NOVUS NETWORKS LTD,GB
00-80-42,Artesyn Embedded Technologies,US
00-80-4A,PRO-LOG,US
00-00-B5,DATABILITY SOFTWARE SYS. INC.,US
00-00-66,TALARIS SYSTEMS_ INC.,US
00-00-49,APRICOT COMPUTERS_ LTD,GB
00-00-FA,MICROSAGE COMPUTER SYSTEMS INC,US
00-00-D4,PURE DATA LTD.,CA
00-00-19,APPLIED DYNAMICS INTERNATIONAL,US
00-00-4B,ICL DATA OY,FI
00-00-E0,QUADRAM CORP.,US
00-00-4F,LOGICRAFT_ INC.,US
00-00-15,DATAPOINT CORPORATION,US
00-00-1C,BELL TECHNOLOGIES,US
00-00-34,NETWORK RESOURCES CORPORATION,US
00-00-22,VISUAL TECHNOLOGY INC.,US
00-00-AB,LOGIC MODELING CORPORATION,US
00-00-27,JAPAN RADIO COMPANY,JP
00-00-E8,ACCTON TECHNOLOGY CORP.,US
00-00-2F,TIMEPLEX INC.,US
00-00-E6,APTOR PRODUITS DE COMM INDUST,FR
00-00-9A,RC COMPUTER A/S,DK
00-00-E7,Star Gate Technologies,US
00-00-3A,CHYRON CORPORATION,US
00-00-BE,THE NTI GROUP,US
00-00-D9,NIPPON TELEGRAPH & TELEPHONE,JP
00-00-18,WEBSTER COMPUTER CORPORATION,US
00-00-D5,MICROGNOSIS INTERNATIONAL,GB
00-80-AC,IMLOGIX_ DIVISION OF GENESYS,US
00-00-80,CRAY COMMUNICATIONS A/S,DK
08-00-89,Kinetics,US
08-00-86,KONICA MINOLTA HOLDINGS_ INC.,JP
00-00-69,CONCORD COMMUNICATIONS INC,US
00-00-73,SIECOR CORPORATION,US
00-00-B9,MCDONNELL DOUGLAS COMPUTER SYS,GB
00-00-BF,SYMMETRIC COMPUTER SYSTEMS,US
00-00-2D,CHROMATICS INC,US
00-00-4D,DCI CORPORATION,US
00-00-23,ABB INDUSTRIAL SYSTEMS AB,SE
00-00-59,Hellige GMBH,DE
00-00-6F,Madge Ltd.,GB
00-00-78,LABTAM LIMITED,AU
00-00-5A,SysKonnect GmbH,DE
00-00-71,ADRA SYSTEMS INC.,US
08-00-61,JAROGATE LTD.,GB
08-00-5F,SABER TECHNOLOGY CORP.,US
08-00-58,SYSTEMS CONCEPTS,US
08-00-83,Seiko Instruments Inc.,JP
08-00-2A,MOSAIC TECHNOLOGIES INC.,US
08-00-24,10NET COMMUNICATIONS/DCA,US
08-00-22,NBI INC.,US
08-00-20,Oracle Corporation,US
02-1C-7C,PERQ SYSTEMS CORPORATION,US
00-00-05,XEROX CORPORATION,US
00-DD-08,UNGERMANN-BASS INC.,US
AA-00-00,DIGITAL EQUIPMENT CORPORATION,US
AA-00-01,DIGITAL EQUIPMENT CORPORATION,US
AA-00-02,DIGITAL EQUIPMENT CORPORATION,US
08-00-14,EXCELAN,US
08-00-65,GENRAD INC.,US
08-00-1F,SHARP CORPORATION,JP
2/7/01,RACAL-DATACOM,US
08-00-06,SIEMENS AG,DE
08-00-49,UNIVATION,US
00-00-07,XEROX CORPORATION,US
00-80-1F,KRUPP ATLAS ELECTRONIK GMBH,DE
02-AA-3C,OLIVETTI TELECOMM SPA (OLTECO),US
04-E0-C4,TRIUMPH-ADLER AG,DE
08-00-13,Exxon,US
64-57-25,Hui Zhou Gaoshengda Technology Co._LTD,CN
00-80-E9,Madge Ltd.,GB
00-40-D6,LOCAMATION B.V.,NL
08-00-4B,Planning Research Corp.,US
04-25-E8,Texas Instruments,US
28-3C-90,Texas Instruments,US
E4-FA-5B,Texas Instruments,US
84-87-FF,Shenzhen Skyworth Digital  Technology  CO._ Ltd,CN
08-00-59,A/S MYCRON,NO
08-00-08,BOLT BERANEK AND NEWMAN INC.,US
DC-10-57,Apple_ Inc.,US
30-D8-75,Apple_ Inc.,US
68-3E-C0,Apple_ Inc.,US
00-00-09,XEROX CORPORATION,US
44-C3-B6,HUAWEI TECHNOLOGIES CO._LTD,CN
E8-F7-2F,HUAWEI TECHNOLOGIES CO._LTD,CN
50-A1-F3,Huawei Device Co._ Ltd.,CN
48-5F-DF,zte corporation,CN
F0-F8-4A,BUFFALO.INC,JP
6C-15-44,Microsoft Corporation,US
3C-55-DB,Shenzhen Skyworth Digital  Technology  CO._ Ltd,CN
EC-6E-79,InHand Networks_ INC.,US
C8-0C-53,China Mobile Group Device Co._Ltd.,CN
78-5F-28,EM Microelectronic,CH
A4-00-4E,Cisco Systems_ Inc,US
38-EF-E3, INGENICO TERMINALS SAS,FR
2C-9E-E0,Cavli Inc.,US
64-C1-7E,cheilelectric,KR
FC-8D-13,FUJIAN STAR-NET COMMUNICATION CO._LTD,CN
24/4/62,Siemens Energy Global GmbH & Co.KG - GT PRM,DE
A4-37-3E,Huawei Device Co._ Ltd.,CN
C4-4F-5F,Huawei Device Co._ Ltd.,CN
9C-B1-DC,Earda Technologies co Ltd,CN
B0-2E-E0,Huawei Device Co._ Ltd.,CN
38-88-71,ASKEY COMPUTER CORP,TW
BC-F8-7E,Arcadyan Corporation,TW
28-4E-E9,mercury corperation,KR
58-E3-59,Interroll Software & Electronics GmbH,AT
8C-32-23,JWIPC Technology Co._Ltd.,CN
00-C8-96,CIG SHANGHAI CO LTD,CN
00-1B-09,MATRIX COMSEC PRIVATE LIMITED,IN
F4-1A-79,IEEE Registration Authority,US
28-00-AF,Dell Inc.,US
00-04-13,snom technology GmbH,DE
74-B0-59,Motorola Mobility LLC_ a Lenovo Company,US
E4-84-29,New H3C Technologies Co._ Ltd,CN
8C-07-34,Private,987A9B  (base 16)TCL MOKA International Limited
98-7A-9B,TCL MOKA International Limited,HK
78-16-99,HUAWEI TECHNOLOGIES CO._LTD,CN
E4-0A-16,HUAWEI TECHNOLOGIES CO._LTD,CN
40-9C-A7,CHINA DRAGON TECHNOLOGY LIMITED,CN
D0-AD-08,HP Inc.,US
CC-40-B2,ECI Telecom Ltd.,IL
A4-E2-87,Xiaomi Communications Co Ltd,CN
80-95-3A,Apple_ Inc.,US
68-45-CC,Apple_ Inc.,US
60-04-5C,NXP Semiconductor (Tianjin) LTD.,CN
84-9C-02,Druid Software,IE
D0-C9-01,GLA ELECTRONICS PVT LTD,IN
1C-4C-27,World WLAN Application Alliance,CN
68-AE-04,Shenzhen SuperElectron Technology Co._Ltd.,CN
AC-97-38,Apple_ Inc.,US
CC-60-23,Apple_ Inc.,US
0C-DB-EA,Apple_ Inc.,US
08-C2-24,Amazon Technologies Inc.,US
68-93-2E,Habana Labs LTD.,IL
2C-C4-4F,IEEE Registration Authority,US
98-12-23,Tarmoc Network LTD,CN
40-99-E3,Guangzhou Mudi Information Technology Co._ Ltd,CN
7C-88-99,FN-LINK TECHNOLOGY Ltd.,CN
04-68-74,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,CN
FC-70-2E,Sichuan AI-Link Technology Co._ Ltd.,CN
D4-76-A0,Fortinet_ Inc.,US
94-FF-3C,Fortinet_ Inc.,US
B4-F9-5D,Juniper Networks,US
6C-45-C4,Cloudflare_ Inc.,US
B0-47-E9,Intel Corporate,MY
6C-2F-80,Intel Corporate,MY
D0-65-78,Intel Corporate,MY
74-90-BC,Arcadyan Corporation,TW
98-BD-80,Intel Corporate,MY
A0-F5-09,IEI Integration Corp.,TW
94-70-6C,Quectel Wireless Solutions Co._Ltd.,CN
1C-3B-01,Shanghai Xiaodu Technology Limited,CN
18-7F-88,Ring LLC,US
00-0D-97,Hitachi Energy USA Inc.,US
B8-7E-40,Huawei Device Co._ Ltd.,CN
1C-2F-A2,Guangzhou Shiyuan Electronic Technology Company Limited,CN
A4-3F-68,Arista Network_ Inc.,US
BC-9D-4E,Shenzhen Skyworth Digital  Technology  CO._ Ltd,CN
3C-B8-D6,Bluebank Communication Technology Co._Ltd.,CN
9C-9E-03,awayfrom,KR
64-D8-1B,Vestel Elektronik San ve Tic. A.S.,TR
30-DC-E7,zte corporation,CN
D0-12-55,Hui Zhou Gaoshengda Technology Co._LTD,CN
3C-2D-9E,Vantiva - Connected Home,US
08-C7-F5,Vantiva Connected Home - Technologies Telco,US
C0-16-93,Xiaomi Communications Co Ltd,CN
FC-5B-8C,Xiaomi Communications Co Ltd,CN
28-4E-44,HUAWEI TECHNOLOGIES CO._LTD,CN
80-2E-C3,HUAWEI TECHNOLOGIES CO._LTD,CN
D4-D6-59,Meta Platforms Technologies_ LLC,US
80-05-3A,CHeKT Inc.,US
D8-B3-2F,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,CN
EC-90-C1,Samsung Electronics Co._Ltd,KR
54-10-4F,Samsung Electronics Co._Ltd,KR
B0-54-76,Samsung Electronics Co._Ltd,KR
74-CA-60,Sonos_ Inc.,US
8C-26-AA,Apple_ Inc.,US
30-D9-59,Shanghai Longcheer Technology Co._ Ltd.,CN
00-78-39,Nokia,CA
10-8A-7B,Nokia,CA
A0-52-AB,AVM ELECTRONICS PTE LTD,SG
90-62-3F,Apple_ Inc.,US
A8-BB-56,Apple_ Inc.,US
28-2D-7F,Apple_ Inc.,US
F0-86-6F,EM Microelectronic,CH
5C-B2-60,EM Microelectronic,CH
5C-07-A4,Ciena Corporation,US
6C-6F-18,Stereotaxis_ Inc.,US
88-01-0C,Sichuan Tianyi Comheart Telecom Co._LTD,CN
50-5B-1D,Shenzhen C-Data Technology Co._ Ltd.,CN
BC-54-FC,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
90-76-9F,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
4C-77-66,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
00-5C-C2,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
58-1D-C9,MSE CO._LTD.,JP
CC-7B-5C,Espressif Inc.,CN
FC-E8-C0,Espressif Inc.,CN
00-4B-F3,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO._LTD.,CN
88-54-8E,vivo Mobile Communication Co._ Ltd.,CN
BC-74-4B,Nintendo Co._Ltd,JP
D8-7A-3B,Silicon Laboratories,US
3C-2E-F5,Silicon Laboratories,US
34-10-F4,Silicon Laboratories,US
A4-9E-69,Silicon Laboratories,US
F0-82-C0,Silicon Laboratories,US
0C-EF-F6,Silicon Laboratories,US
EC-F6-4C,Silicon Laboratories,US
90-AB-96,Silicon Laboratories,US
60-EF-AB,Silicon Laboratories,US
48-8E-B7,Zebra Technologies Inc.,US
0C-82-D5,Maxio Technology Hangzhou Co._ Ltd.,CN
04-01-BB,TECNO MOBILE LIMITED,HK
AC-72-DD,GD Midea Air-Conditioning Equipment Co._Ltd.,CN
64-BB-1E,Earda Technologies co Ltd,CN
FC-D2-90,SKY UK LIMITED,GB
78-30-5D,zte corporation,CN
94-0B-83,zte corporation,CN
7C-D3-E5,HUAWEI TECHNOLOGIES CO._LTD,CN
64-82-14,FN-LINK TECHNOLOGY Ltd.,CN
E0-9C-E5,Shanghai Tricheer Technology Co._Ltd.,CN
E4-74-50,Shenzhen Grandsun Electronic Co._Ltd.,CN
70-C9-12,Sichuan AI-Link Technology Co._ Ltd.,CN
B4-A3-BD,Extreme Networks Headquarters,US
B8-87-6E,Intertech Services AG,CH
3C-0B-4F,Intertech Services AG,CH
EC-19-2E,Cisco Systems_ Inc,US
84-E9-C1,Realme Chongqing Mobile Telecommunications Corp._Ltd.,CN
6C-62-FE,Juniper Networks,US
9C-9E-D5,Xiaomi Communications Co Ltd,CN
74-38-22,Xiaomi Communications Co Ltd,CN
B8-3B-AB,Arcadyan Corporation,TW
40-A6-3D,SignalFire Telemetry,US
60-54-64,Eyedro Green Solutions Inc.,CA
CC-E5-36,ittim,CN
C8-A2-3B,Shenzhen Sundray Technologies Company Limited,CN
2C-67-BE,DWnet Technologies(Suzhou) Corporation,CN
BC-00-04,Fiberhome Telecommunication Technologies Co._LTD,CN
98-A8-29,AltoBeam Inc.,CN
B4-62-2E,Zhong Ge Smart Technology Co._ Ltd.,CN
C4-6E-33,Zhong Ge Smart Technology Co._ Ltd.,CN
F8-9D-9D,Shenzhen MinewSemi Co._LTD.,CN
F8-96-FE,LG Innotek,KR
A4-C4-0D,WAC Lighting,US
58-30-6E,Nokia,CA
A8-CA-77,Amazon Technologies Inc.,US
24-1E-2B,Zhejiang Cainiao Supply Chain Management Co._ Ltd,CN
C4-A4-51,TECNO MOBILE LIMITED,HK
14-2B-2F,Espressif Inc.,CN
F0-61-F3,Comcast Cable Corporation,US
D4-8D-26,LG Innotek,KR
D0-C9-07,Private,F4F28A  (base 16)HUAWEI TECHNOLOGIES CO._LTD
F4-F2-8A,HUAWEI TECHNOLOGIES CO._LTD,CN
94-E3-00,HUAWEI TECHNOLOGIES CO._LTD,CN
0C-E5-B5,HUAWEI TECHNOLOGIES CO._LTD,CN
FC-F7-38,HUAWEI TECHNOLOGIES CO._LTD,CN
8C-86-2A,HUAWEI TECHNOLOGIES CO._LTD,CN
C0-33-79,HUAWEI TECHNOLOGIES CO._LTD,CN
AC-7F-8D,Extreme Networks Headquarters,US
04-2D-AD,Areus GmbH,DE
24-AC-AC,Polar Electro Oy,FI
50-20-6B,Copeland - Transportation Solutions ApS,DK
78-1C-1E,Chongqing Yipingfang Technology Co._ Ltd.,CN
78-A1-3E,New H3C Technologies Co._ Ltd,CN
48-CA-43,Espressif Inc.,CN
44-90-46,Honor Device Co._ Ltd.,CN
94-F6-F2,Honor Device Co._ Ltd.,CN
B0-C3-8E,Huawei Device Co._ Ltd.,CN
14-3B-51,Huawei Device Co._ Ltd.,CN
D0-73-80,Huawei Device Co._ Ltd.,CN
